,anime_name,anime_genre,character_name,character_mbti_type,character_enneagram_type
2947,Tokyo Ghoul,Seinen,Ymitsu Tomoe «Hakatori»,ISTJ,6w5
2948,Tokyo Ghoul,Seinen,Ukaku Kagune,ISTP,XwX
2949,Tokyo Ghoul,Seinen,Hajime Hazuki,ISTP,4w3
2950,Tokyo Ghoul,Seinen,Shio Ihei,ESFP,XwX
2951,Tokyo Ghoul,Seinen,Touma Higemaru,ENTP,7w6
2952,Tokyo Ghoul,Seinen,Yoshitoki Washuu,ESFJ,1w9
2953,Tokyo Ghoul,Seinen,Tsukiyama Mirumo,ENFJ,2w1
2954,Tokyo Ghoul,Seinen,Iwao Kuroiwa,ESFJ,2w3
2955,Tokyo Ghoul,Seinen,Miza Kusakari,ISFJ,6w5
2956,Tokyo Ghoul,Seinen,Mougan Tanakamaru,ISTP,XwX
2957,Tokyo Ghoul,Seinen,Nobu Shimoguchi,ENTP,3w4
2958,Tokyo Ghoul,Seinen,Chuu Hachikawa,INTJ,8w9
2959,Tokyo Ghoul,Seinen,Ukina,ESFJ,8w9
2960,Berserk,Seinen,Griffith,ENTJ,3w4
2961,Berserk,Seinen,Guts,ISTP,6w5
2962,Berserk,Seinen,Casca,ISTJ,6w5
2963,Berserk,Seinen,Judeau,INFJ,9w1
2964,Berserk,Seinen,Schierke,INTJ,5w4
2965,Berserk,Seinen,Gennon,ENFP,7w8
2966,Berserk,Seinen,Gambino,ESTP,8w7
2967,Berserk,Seinen,Puck,ENFP,7w6
2968,Berserk,Seinen,Farnese de Vandimion,ISTJ,6w5
2969,Berserk,Seinen,Slan,ENTP,7w8
2970,Berserk,Seinen,Corkus,ESTP,7w8
2971,Berserk,Seinen,Serpico,INTP,6w5
2972,Berserk,Seinen,"Femto ""Griffith""",ENTJ,8w7
2973,Berserk,Seinen,Skull Knight,INFJ,1w2
2974,Berserk,Seinen,VOID,INTJ,5w6
2975,Berserk,Seinen,Zodd,ESTJ,8w9
2976,Berserk,Seinen,Minister Foss,ENTP,5w6
2977,Berserk,Seinen,Donovan,ESTP,8w7
2978,Berserk,Seinen,Rakshas,ENFP,4w3
2979,Berserk,Seinen,Nina,ISFP,6w7
2980,Berserk,Seinen,Adon Coborlwitz,ESTP,7w8
2981,Berserk,Seinen,Schnoz,INFJ,9w1
2982,Berserk,Seinen,Egg of the Perfect World,INFJ,1w9
2983,Berserk,Seinen,Executioner,ESTP,7w6
2984,Berserk,Seinen,Idea of Evil,INFJ,1w2
2985,Berserk,Seinen,Isidro,ESTP,7w8
2986,Berserk,Seinen,Beast of Darkness,ESTP,8w7
2987,Berserk,Seinen,Sonia,ENFJ,7w6
2988,Berserk,Seinen,Wyald,ESFP,7w8
2989,Berserk,Seinen,Rickert,ESFJ,6w7
2990,Berserk,Seinen,Adonis,ISFP,4w3
2991,Berserk,Seinen,Charlotte,INFP,9w1
2992,Berserk,Seinen,Moonlight Boy,INFJ,9w1
2993,Berserk,Seinen,Magnífico de Vandimion,ENTP,6w7
2994,Berserk,Seinen,Snake Baron,ESTJ,8w7
2995,Berserk,Seinen,Theresia,ISFJ,6w5
2996,Berserk,Seinen,Vargas,ISFP,4w5
2997,Berserk,Seinen,Luca,ENFJ,2w1
2998,Berserk,Seinen,Elaine (Post-Eclipse Casca),ISFP,7w6
2999,Berserk,Seinen,Morda,ESTP,7w8
3000,Berserk,Seinen,Chitch,ENFP,2w1
3001,Berserk,Seinen,Mozgus,ESTJ,1w2
3002,Berserk,Seinen,Gaston,ISFJ,6w5
3003,Berserk,Seinen,Locus,ISTJ,5w4
3004,Berserk,Seinen,Rosine,ENFP,7w6
3005,Berserk,Seinen,Emperor Ganishka,ENTJ,8w9
3006,Berserk,Seinen,Roderick,ENFJ,3w2
3007,Berserk,Seinen,Jill,ISFJ,6w5
3008,Berserk,Seinen,Isma,ENFP,7w6
3009,Berserk,Seinen,Conrad,INTP,9w8
3010,Berserk,Seinen,Julius,ESTJ,6w5
3011,Berserk,Seinen,Godot,ISTP,8w9
3012,Berserk,Seinen,Daiba,ISFJ,6w5
3013,Berserk,Seinen,Pippin,ISFJ,9w8
3014,Berserk,Seinen,Grunbeld,ESTJ,3w4
3015,Berserk,Seinen,Danann,INFJ,2w1
3016,Berserk,Seinen,Zepek,ESFP,8w7
3017,Berserk,Seinen,Vlad Tepes,ESTJ,8w9
3018,Berserk,Seinen,Azan,ESFJ,2w1
3019,Berserk,Seinen,Bonebeard,ESTP,8w7
3020,Berserk,Seinen,Anna,ISFJ,6w5
3021,Berserk,Seinen,Mule Wolflame,ESFJ,1w2
3022,Berserk,Seinen,Irvine,ISTJ,6w5
3023,Berserk,Seinen,Ivalera,ESFP,7w8
3024,Berserk,Seinen,Ubik,ENTP,7w8
3025,Berserk,Seinen,The Count,ESTJ,8w7
3026,Berserk,Seinen,Silat,INTJ,5w6
3027,Berserk,Seinen,Boscogn,ESTJ,XwX
3028,Berserk,Seinen,Flora,ENFJ,2w1
3029,Berserk,Seinen,King of Midland,ISTJ,1w2
3030,Berserk,Seinen,Bazuso,ESTP,8w7
3031,Berserk,Seinen,Zondark,ESTP,8w7
3032,Berserk,Seinen,Laban,INFJ,4w5
3033,Berserk,Seinen,Gedfryn,INTP,5w6
3034,Berserk,Seinen,Kukka,ISTJ,5w4
3035,Berserk,Seinen,Erica,ESFP,7w6
3036,Berserk,Seinen,Jerome,ESFP,9w8
3037,Berserk,Seinen,Betchi,INFJ,1w2
3038,Berserk,Seinen,Martino,ENTP,6w7
3039,Berserk,Seinen,Federico de Vandimion III,ESTJ,6w5
3040,Berserk,Seinen,Lady Vandimion,ENTP,6w7
3041,Berserk,Seinen,Pontiff,ISFJ,9w1
3042,Berserk,Seinen,Shisu,ESFP,2w3
3043,Berserk,Seinen,Collette,ESFJ,2w1
3044,Berserk,Seinen,Queen of Midland,ISTJ,1w9
3045,Berserk,Seinen,Troll,ESFP,8w7
3046,Berserk,Seinen,Frikka,ESFJ,2w1
3047,Berserk,Seinen,Morgan,ESFJ,6w7
3048,Berserk,Seinen,Serpico's Mother,ESFJ,4w3
3049,Berserk,Seinen,Joachim,ISFJ,6w5
3050,Berserk,Seinen,Gaiseric,ENTJ,1w2
3051,Berserk,Seinen,Great Goat,ESTP,8w7
3052,Berserk,Seinen,The Crow,ISFP,6w5
3053,Berserk,Seinen,Jarif,ENFJ,6w5
3054,Berserk,Seinen,Owen,ESTJ,1w9
3055,Berserk,Seinen,Derek,XXXX,XwX
3056,Jibaku Shounen Hanako-kun,Supernatural,Yashiro Nene,ISFP,2w3
3057,Jibaku Shounen Hanako-kun,Supernatural,Mitsuba Sousuke,INFP,4w3
3058,Jibaku Shounen Hanako-kun,Supernatural,Minamoto Kou,ESFP,2w1
3059,Jibaku Shounen Hanako-kun,Supernatural,"Yugi Amane ""Hanako""",ENTP,7w6
3060,Jibaku Shounen Hanako-kun,Supernatural,Akane Aoi,ENFJ,3w2
3061,Jibaku Shounen Hanako-kun,Supernatural,Minamoto Teru,INFJ,1w2
3062,Jibaku Shounen Hanako-kun,Supernatural,Yugi Tsukasa,ESFP,7w8
3063,Jibaku Shounen Hanako-kun,Supernatural,Yako,ESTJ,8w9
3064,Jibaku Shounen Hanako-kun,Supernatural,Sumire,ESFJ,2w3
3065,Jibaku Shounen Hanako-kun,Supernatural,Aoi Akane,ISTJ,6w5
3066,Jibaku Shounen Hanako-kun,Supernatural,Tsuchigomori,INTP,5w6
3067,Jibaku Shounen Hanako-kun,Supernatural,Hakubo (Shinigami-sama),ISTJ,6w5
3068,Jibaku Shounen Hanako-kun,Supernatural,Yamabuki Lemon,INTP,9w8
3069,Jibaku Shounen Hanako-kun,Supernatural,Nanamine Sakura,ISTJ,5w6
3070,Jibaku Shounen Hanako-kun,Supernatural,Shijima Mei,INFJ,6w5
3071,Jibaku Shounen Hanako-kun,Supernatural,Hyuuga Natsuhiko,ESFP,7w6
3072,Jibaku Shounen Hanako-kun,Supernatural,Shijima Mei (Real),ENFP,7w6
3073,Jibaku Shounen Hanako-kun,Supernatural,Mitsuba's mother,ESFJ,2w1
3074,Jibaku Shounen Hanako-kun,Supernatural,Katakuri,INFJ,7w6
3075,Jibaku Shounen Hanako-kun,Supernatural,Minamotos' Mom,INFJ,2w1
3076,Jibaku Shounen Hanako-kun,Supernatural,Nagisa Sensei,ENFP,9w1
3077,Jibaku Shounen Hanako-kun,Supernatural,Yugi Twins' Mom,INFJ,2w3
3078,Jibaku Shounen Hanako-kun,Supernatural,Yugi Twins' Dad,ENTP,7w6
3079,Jibaku Shounen Hanako-kun,Supernatural,Yokoo Shun,ENFP,7w6
3080,Jibaku Shounen Hanako-kun,Supernatural,Satou Yomogi,ISFJ,9w1
3081,Jibaku Shounen Hanako-kun,Supernatural,Minamoto Tiara,ENFP,7w8
3082,Jibaku Shounen Hanako-kun,Supernatural,Mokke,ESFP,7w6
3083,Jibaku Shounen Hanako-kun,Supernatural,Number 3,INTP,8w9
3084,Jibaku Shounen Hanako-kun,Supernatural,Mirai,ENFP,7w8
3085,Jibaku Shounen Hanako-kun,Supernatural,Misaki,ESFJ,2w1
3086,Jibaku Shounen Hanako-kun,Supernatural,Kako,ISTJ,1w2
3087,Jibaku Shounen Hanako-kun,Supernatural,Nagisa Kunishige,ESFJ,1w9
3088,Jibaku Shounen Hanako-kun,Supernatural,Minamoto Fairy,INFP,9w8
3089,Jibaku Shounen Hanako-kun,Supernatural,Yorimitsu no Minamoto,ENFJ,3w2
3090,Fullmetal Alchemist: Brotherhood,Shounen,Edward Elric,ENTP,6w7
3091,Fullmetal Alchemist: Brotherhood,Shounen,Alphonse Elric,INFP,9w1
3092,Fullmetal Alchemist: Brotherhood,Shounen,Envy,ESTP,8w7
3093,Fullmetal Alchemist: Brotherhood,Shounen,Olivier Mira Armstrong,ENTJ,8w9
3094,Fullmetal Alchemist: Brotherhood,Shounen,Roy Mustang,ENTJ,3w2
3095,Fullmetal Alchemist: Brotherhood,Shounen,Ling Yao,ENFJ,7w8
3096,Fullmetal Alchemist: Brotherhood,Shounen,"King Bradley ""Wrath""",ESTJ,8w9
3097,Fullmetal Alchemist: Brotherhood,Shounen,Greed,ESTP,7w8
3098,Fullmetal Alchemist: Brotherhood,Shounen,Father,INTJ,5w6
3099,Fullmetal Alchemist: Brotherhood,Shounen,Pride,INTJ,3w4
3100,Fullmetal Alchemist: Brotherhood,Shounen,Riza Hawkeye,ISTJ,1w9
3101,Fullmetal Alchemist: Brotherhood,Shounen,Shou Tucker,INTP,5w4
3102,Fullmetal Alchemist: Brotherhood,Shounen,Lust,INTJ,8w9
3103,Fullmetal Alchemist: Brotherhood,Shounen,Scar,ISTJ,1w9
3104,Fullmetal Alchemist: Brotherhood,Shounen,Van Hohenheim,INTP,5w4
3105,Fullmetal Alchemist: Brotherhood,Shounen,Maes Hughes,ENFJ,2w3
3106,Fullmetal Alchemist: Brotherhood,Shounen,Izumi Curtis,ESTJ,8w9
3107,Fullmetal Alchemist: Brotherhood,Shounen,The Truth,ENTP,8w9
3108,Fullmetal Alchemist: Brotherhood,Shounen,Winry Rockbell,ESFJ,2w1
3109,Fullmetal Alchemist: Brotherhood,Shounen,Gluttony,ESFP,9w8
3110,Fullmetal Alchemist: Brotherhood,Shounen,Alex Louis Armstrong,ESFJ,2w3
3111,Fullmetal Alchemist: Brotherhood,Shounen,Sloth,ISTP,9w8
3112,Fullmetal Alchemist: Brotherhood,Shounen,Nina Tucker,INFP,2w1
3113,Fullmetal Alchemist: Brotherhood,Shounen,Xiao-Mei,ISFP,6w7
3114,Fullmetal Alchemist: Brotherhood,Shounen,Rosé Thomas,ISFJ,2w1
3115,Fullmetal Alchemist: Brotherhood,Shounen,Isaac McDougal,INTJ,1w9
3116,Fullmetal Alchemist: Brotherhood,Shounen,Martel,ISFP,6w7
3117,Fullmetal Alchemist: Brotherhood,Shounen,Yuriy Rockbell,ENFP,4w3
3118,Fullmetal Alchemist: Brotherhood,Shounen,Solf J. Kimblee,ENTP,7w8
3119,Fullmetal Alchemist: Brotherhood,Shounen,Lan Fan,ISFJ,6w5
3120,Fullmetal Alchemist: Brotherhood,Shounen,May Chang,ENFP,7w6
3121,Fullmetal Alchemist: Brotherhood,Shounen,Jean Havoc,ISTP,9w8
3122,Fullmetal Alchemist: Brotherhood,Shounen,Sheska,ISFJ,9w1
3123,Fullmetal Alchemist: Brotherhood,Shounen,Trisha Elric,ISFJ,2w1
3124,Fullmetal Alchemist: Brotherhood,Shounen,Black Hayate,ISFP,4w3
3125,Fullmetal Alchemist: Brotherhood,Shounen,Dwarf in the Flask “Homunculus”,ENTP,5w6
3126,Fullmetal Alchemist: Brotherhood,Shounen,Miles,ISTJ,1w9
3127,Fullmetal Alchemist: Brotherhood,Shounen,Grumman,ENTP,5w4
3128,Fullmetal Alchemist: Brotherhood,Shounen,Barry the Chopper,ESTP,7w8
3129,Fullmetal Alchemist: Brotherhood,Shounen,Scar's Brother,INTP,5w6
3130,Fullmetal Alchemist: Brotherhood,Shounen,Alexander,ESFJ,3w2
3131,Fullmetal Alchemist: Brotherhood,Shounen,Dr. Knox,ISTP,8w9
3132,Fullmetal Alchemist: Brotherhood,Shounen,Heymans Breda,ISTJ,6w5
3133,Fullmetal Alchemist: Brotherhood,Shounen,Kain Fuery,ISFJ,6w5
3134,Fullmetal Alchemist: Brotherhood,Shounen,Sig Curtis,ISFJ,9w8
3135,Fullmetal Alchemist: Brotherhood,Shounen,Dolcetto,ISTP,6w7
3136,Fullmetal Alchemist: Brotherhood,Shounen,General Raven,ENFP,7w8
3137,Fullmetal Alchemist: Brotherhood,Shounen,Darius,ISTP,6w5
3138,Fullmetal Alchemist: Brotherhood,Shounen,Fu,ISTJ,1w9
3139,Fullmetal Alchemist: Brotherhood,Shounen,Gracia Hughes,ESFJ,2w1
3140,Fullmetal Alchemist: Brotherhood,Shounen,Basque Grand,ESTJ,8w7
3141,Fullmetal Alchemist: Brotherhood,Shounen,Denny Brosh,ESFP,6w7
3142,Fullmetal Alchemist: Brotherhood,Shounen,Rebecca Catalina,ENFP,7w6
3143,Fullmetal Alchemist: Brotherhood,Shounen,Vato Falman,ISTJ,6w5
3144,Fullmetal Alchemist: Brotherhood,Shounen,Buccaneer,ESTJ,8w7
3145,Fullmetal Alchemist: Brotherhood,Shounen,Maria Ross,ISFJ,1w2
3146,Fullmetal Alchemist: Brotherhood,Shounen,Tim Marcoh,INTP,5w4
3147,Fullmetal Alchemist: Brotherhood,Shounen,Pinako Rockbell,ESTJ,6w5
3148,Fullmetal Alchemist: Brotherhood,Shounen,Yoki,ESFP,6w7
3149,Fullmetal Alchemist: Brotherhood,Shounen,Roa,ISTJ,9w8
3150,Fullmetal Alchemist: Brotherhood,Shounen,Mrs. Bradley,ISFJ,2w3
3151,Fullmetal Alchemist: Brotherhood,Shounen,Chris Mustang (Madame Christmas),ESFJ,9w8
3152,Fullmetal Alchemist: Brotherhood,Shounen,Catherine Elle Armstrong,INFJ,4w3
3153,Fullmetal Alchemist: Brotherhood,Shounen,Paninya,ESTP,7w8
3154,Fullmetal Alchemist: Brotherhood,Shounen,Elicia Hughes,ESFJ,2w3
3155,Fullmetal Alchemist: Brotherhood,Shounen,Gold-Toothed Doctor,ENTP,5w6
3156,Fullmetal Alchemist: Brotherhood,Shounen,Klemin,ESTJ,2w3
3157,Fullmetal Alchemist: Brotherhood,Shounen,Edison,ESFP,3w2
3158,Fullmetal Alchemist: Brotherhood,Shounen,Lieutenant Gardner,ISFP,4w3
3159,Fullmetal Alchemist: Brotherhood,Shounen,Berthold Hawkeye,INTJ,5w4
3160,Fullmetal Alchemist: Brotherhood,Shounen,Logue Lowe,INFJ,1w9
3161,Fullmetal Alchemist: Brotherhood,Shounen,Fessler,ENTJ,3w2
3162,Fullmetal Alchemist: Brotherhood,Shounen,Giolio Comanche,ISTP,4w5
3163,Fullmetal Alchemist: Brotherhood,Shounen,Grandpa,ENFJ,2w1
3164,Fullmetal Alchemist: Brotherhood,Shounen,Rick,ESFP,1w9
3165,Fullmetal Alchemist: Brotherhood,Shounen,Heathcliff Erbe,ISFP,1w9
3166,Fullmetal Alchemist: Brotherhood,Shounen,Shan,ISFJ,XwX
3167,Fullmetal Alchemist: Brotherhood,Shounen,Mrs. Armstrong,ISTJ,XwX
3168,Fullmetal Alchemist: Brotherhood,Shounen,Phillip Gargantos Armstrong,ISFJ,XwX
3169,Fullmetal Alchemist: Brotherhood,Shounen,Bido,ISFP,6w5
3170,Fullmetal Alchemist: Brotherhood,Shounen,Patricia,INTP,5w6
3171,Fullmetal Alchemist: Brotherhood,Shounen,Charlie,ISTP,9w8
3172,Fullmetal Alchemist: Brotherhood,Shounen,Cornello,ESTJ,6w5
3173,Fullmetal Alchemist: Brotherhood,Shounen,Heinkel,ISTJ,2w1
3174,Fullmetal Alchemist: Brotherhood,Shounen,Henry Douglas,ISTJ,2w1
3175,Fullmetal Alchemist: Brotherhood,Shounen,Focker,ISFJ,3w4
3176,Fullmetal Alchemist: Brotherhood,Shounen,Lieutenant Fox,ESTJ,3w2
3177,Fullmetal Alchemist: Brotherhood,Shounen,Garfiel,ENTP,XwX
3178,Fullmetal Alchemist: Brotherhood,Shounen,King of Xerxes,ESTP,8w7
3179,Fullmetal Alchemist: Brotherhood,Shounen,Karley,ESFP,XwX
3180,Fullmetal Alchemist: Brotherhood,Shounen,Neil,ISTP,4w5
3181,Fullmetal Alchemist: Brotherhood,Shounen,Dominic LeCoulte,ISTJ,XwX
3182,Fullmetal Alchemist: Brotherhood,Shounen,Satella LeCoulte,ESFP,XwX
3183,Fullmetal Alchemist: Brotherhood,Shounen,Jude,ISFJ,XwX
3184,Fullmetal Alchemist: Brotherhood,Shounen,Meissner,ESFP,XwX
3185,Fullmetal Alchemist: Brotherhood,Shounen,Mrs. Hamburgang,XXXX,XwX
3186,Fullmetal Alchemist: Brotherhood,Shounen,Mr. Halling,ESTJ,XwX
3187,Fullmetal Alchemist: Brotherhood,Shounen,Ridel LeCoulte,INFP,9w1
3188,Fullmetal Alchemist: Brotherhood,Shounen,Henschel,ISFJ,2w3
3189,Fullmetal Alchemist: Brotherhood,Shounen,Scar's Master,ENFJ,8w9
3190,Fullmetal Alchemist: Brotherhood,Shounen,Sarah Rockbell,ISFJ,3w2
3191,Fullmetal Alchemist: Brotherhood,Shounen,Rosalie Hamburgang,ISFJ,XwX
3192,Fullmetal Alchemist: Brotherhood,Shounen,Den,ISFP,1w9
3193,Fullmetal Alchemist: Brotherhood,Shounen,Jerso,ESFP,6w7
3194,Fullmetal Alchemist: Brotherhood,Shounen,Ulchi,ESTP,3w4
3195,Fullmetal Alchemist: Brotherhood,Shounen,Zampano,ISTP,6w5
3196,Fullmetal Alchemist: Brotherhood,Shounen,Slicer,INTJ,1w9
3197,Fullmetal Alchemist: Brotherhood,Shounen,Slicer's Brother,ESFJ,2w1
3198,Fullmetal Alchemist: Brotherhood,Shounen,Law of Alchemy,ENTP,1w9
3199,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kaguya Shinomiya,INTJ,3w4
3200,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Miyuki Shirogane,ENTJ,3w2
3201,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Yu Ishigami,INTP,6w5
3202,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Miko Iino,ISTJ,1w2
3203,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Chika Fujiwara,ENFP,7w6
3204,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Ai Hayasaka,INFJ,6w5
3205,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Papa Shirogane,INTP,5w6
3206,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Bakaguya,ESFP,7w6
3207,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Erika Kose,INFP,2w1
3208,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kei Shirogane,ISTP,9w8
3209,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Rei Onodera,ENTJ,8w7
3210,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kyoko Otomo,ESFJ,2w3
3211,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Mikado Shijo,ENTP,6w7
3212,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Moeha Fujiwara,ENFP,6w7
3213,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kobachi Osaragi,ISFJ,6w5
3214,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kozue Makihara,ENTP,XwX
3215,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Adolphe Pescarolo,ESFJ,7w6
3216,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Karen Kino,INFP,9w1
3217,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Terashima,INFP,9w1
3218,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Nao Hayasaka,ENFJ,7w6
3219,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Ice Kaguya,INTJ,6w5
3220,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Tsubame Koyasu,ENFJ,2w3
3221,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Maki Shijo,ISFP,4w3
3222,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Narrator,ENTP,5w6
3223,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Ko Ogino,ESTP,3w2
3224,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Go Kazamatsuri,ENTP,4w3
3225,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Un'yo Shinomiya,ESTP,3w4
3226,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Tsubasa Tanuma,ISFP,6w7
3227,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Haysaca-chan,ESFJ,2w3
3228,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Mama Shirogane,INTJ,8w9
3229,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Nagisa Kashiwagi,ISFJ,2w3
3230,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Pesu,ESFJ,2w3
3231,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Momo Ryuju,ISTP,8w9
3232,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Gan'an Shinomiya,ENTJ,8w9
3233,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Hayato Hongo,INFP,XwX
3234,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kaguya-sama wa Kokurasetai (series),ENTP,3w4
3235,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Sick Kaguya,INFP,4w3
3236,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Toyomi Fujiwara,ISFP,9w8
3237,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kazeno,ESFP,XwX
3238,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Smithee A. Herthaka,ISFJ,2w1
3239,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Betsy Beltoise,ISTP,8w9
3240,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Koromo Shiranui,INTP,9w8
3241,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Oko Shinomiya,ESTJ,XwX
3242,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Daichi Fujiwara,ENFP,XwX
3243,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Daiki Sato,INTP,XwX
3244,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Fujiwara's Grandfather,ESFJ,2w3
3245,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Hikaru Oobayashi,ISTP,9w8
3246,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Ienaga,ESFP,XwX
3247,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Ishigami's Brother,INTJ,7w8
3248,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Izumi,ENTP,7w8
3249,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,J. Suzuki of Koenji,ISTJ,6w7
3250,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kaguya (Child),INTJ,3w4
3251,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kaguya's Sister-in-law,ESTJ,XwX
3252,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kaoru,ISFJ,XwX
3253,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kazu,ESTP,XwX
3254,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Kiyoshi,XXXX,XwX
3255,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Maho Fujiwara,ISTJ,6w7
3256,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Maki,ISFJ,XwX
3257,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Masaru Kobayashi,XXXX,XwX
3258,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Mikiti,INFP,2w1
3259,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Murasaki,XXXX,XwX
3260,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Dr. Shozo Tanuma,ESFJ,1w9
3261,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Masato Hayasaka,ESTJ,XwX
3262,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Haysaca-kun,ISTJ,6w5
3263,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Previous Student Council President,ENTP,5w4
3264,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,Saburo Odajima,ISTJ,6w5
3265,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Comedy,haznedar ryuju,ISTP,8w7
3266,Chainsaw Man,Shounen,Makima,ENFJ,2w1
3267,Chainsaw Man,Shounen,Denji,ESTP,9w8
3268,Chainsaw Man,Shounen,Asa Mitaka,INTP,5w4
3269,Chainsaw Man,Shounen,Aki Hayakawa,ISTJ,1w9
3270,Chainsaw Man,Shounen,Power,ESFP,8w7
3271,Chainsaw Man,Shounen,Kobeni Higashiyama,ISFJ,6w5
3272,Chainsaw Man,Shounen,Quanxi,ISTP,9w8
